order_item_id,order_id,product_id,quantity,unit_price,total_price
OI029320,ORD09725,P0581,1,1496.79,1496.79
OI029321,ORD09726,P1738,2,1370.0,2740.0
OI029322,ORD09726,P1146,1,6433.23,6433.23
OI029323,ORD09726,P1579,1,1173.09,1173.09
OI029324,ORD09726,P1395,1,5461.56,5461.56
OI029325,ORD09726,P1943,1,2514.77,2514.77
OI029326,ORD09727,P0770,1,8161.87,8161.87
OI029327,ORD09727,P0744,1,5743.17,5743.17
OI029328,ORD09728,P0716,1,9692.91,9692.91
OI029329,ORD09728,P1818,1,14133.96,14133.96
OI029330,ORD09728,P1275,1,7830.04,7830.04
OI029331,ORD09728,P0346,1,8662.54,8662.54
OI029332,ORD09728,P0101,1,9626.85,9626.85
OI029333,ORD09729,P0877,1,1432.88,1432.88
OI029334,ORD09729,P0792,1,2934.49,2934.49
OI029335,ORD09729,P0993,1,792.06,792.06
OI029336,ORD09729,P1006,1,2654.26,2654.26
OI029337,ORD09730,P0698,1,11430.49,11430.49
OI029338,ORD09730,P1656,1,897.84,897.84
OI029339,ORD09730,P1264,1,280.52,280.52
OI029340,ORD09730,P1210,1,2771.63,2771.63
OI029341,ORD09731,P0576,1,8795.65,8795.65
OI029342,ORD09731,P0854,1,4796.5,4796.5
OI029343,ORD09731,P1042,1,944.08,944.08
OI029344,ORD09732,P1215,1,4773.53,4773.53
OI029345,ORD09732,P0999,1,5949.92,5949.92
OI029346,ORD09732,P0023,1,928.44,928.44
OI029347,ORD09732,P0987,1,7404.66,7404.66
OI029348,ORD09733,P1388,1,10937.2,10937.2
OI029349,ORD09733,P0063,1,4137.46,4137.46
OI029350,ORD09733,P1329,1,2752.56,2752.56
OI029351,ORD09733,P1772,1,17968.43,17968.43
OI029352,ORD09733,P0916,1,2586.64,2586.64
OI029353,ORD09734,P1551,3,11516.67,34550.01
OI029354,ORD09734,P0692,1,1480.95,1480.95
OI029355,ORD09734,P0655,1,3180.75,3180.75
OI029356,ORD09735,P1660,1,1188.38,1188.38
OI029357,ORD09735,P1475,1,4215.22,4215.22
OI029358,ORD09735,P0238,1,4356.17,4356.17
OI029359,ORD09735,P1827,1,6425.8,6425.8
OI029360,ORD09736,P1515,1,15619.56,15619.56
OI029361,ORD09736,P0397,2,14503.47,29006.94
OI029362,ORD09736,P1868,1,5267.97,5267.97
OI029363,ORD09737,P1632,1,1865.11,1865.11
OI029364,ORD09737,P1338,1,8609.32,8609.32
OI029365,ORD09737,P0064,1,3135.89,3135.89
OI029366,ORD09737,P0736,1,3248.09,3248.09
OI029367,ORD09738,P1621,1,8445.23,8445.23
OI029368,ORD09738,P1961,1,14017.41,14017.41
OI029369,ORD09738,P1219,1,3620.23,3620.23
OI029370,ORD09739,P0015,1,7806.6,7806.6
OI029371,ORD09739,P0534,1,1601.01,1601.01
OI029372,ORD09739,P1834,1,7155.79,7155.79
OI029373,ORD09739,P0214,1,8498.9,8498.9
OI029374,ORD09740,P1745,1,7140.91,7140.91
OI029375,ORD09740,P0629,1,2254.13,2254.13
OI029376,ORD09740,P1118,2,6905.4,13810.8
OI029377,ORD09741,P0014,1,9629.55,9629.55
OI029378,ORD09741,P1553,1,6482.64,6482.64
OI029379,ORD09742,P1259,1,7174.28,7174.28
OI029380,ORD09742,P0576,1,8906.66,8906.66
OI029381,ORD09742,P0175,1,18821.48,18821.48
OI029382,ORD09743,P1534,1,701.93,701.93
OI029383,ORD09743,P0241,1,10815.55,10815.55
OI029384,ORD09743,P1696,1,13413.33,13413.33
OI029385,ORD09743,P1029,1,2896.46,2896.46
OI029386,ORD09744,P1267,1,4858.26,4858.26
OI029387,ORD09744,P0278,1,10103.11,10103.11
OI029388,ORD09744,P1464,1,4695.97,4695.97
OI029389,ORD09744,P0865,1,1130.48,1130.48
OI029390,ORD09744,P1380,2,16181.69,32363.38
OI029391,ORD09745,P0157,2,5740.53,11481.06
OI029392,ORD09745,P1048,2,578.17,1156.34
OI029393,ORD09745,P0611,1,1583.69,1583.69
OI029394,ORD09746,P0109,1,644.65,644.65
OI029395,ORD09746,P1453,1,773.58,773.58
OI029396,ORD09746,P0740,1,971.77,971.77
OI029397,ORD09746,P1417,2,3628.01,7256.02
OI029398,ORD09747,P0162,1,4471.03,4471.03
OI029399,ORD09748,P1535,2,5649.01,11298.02
OI029400,ORD09748,P1383,1,5700.09,5700.09
OI029401,ORD09749,P0103,2,6835.64,13671.28
OI029402,ORD09750,P0127,1,3145.99,3145.99
OI029403,ORD09750,P1476,1,4153.08,4153.08
OI029404,ORD09750,P0040,1,5569.26,5569.26
OI029405,ORD09750,P1399,2,11268.51,22537.02
OI029406,ORD09751,P1299,1,3902.83,3902.83
OI029407,ORD09751,P1404,1,1811.93,1811.93
OI029408,ORD09751,P1959,3,4701.32,14103.96
OI029409,ORD09752,P0922,2,12135.79,24271.58
OI029410,ORD09752,P1417,1,4032.71,4032.71
OI029411,ORD09752,P0186,1,6794.92,6794.92
OI029412,ORD09752,P1698,2,1878.69,3757.38
OI029413,ORD09753,P0028,1,9801.6,9801.6
OI029414,ORD09753,P1685,1,1043.08,1043.08
OI029415,ORD09754,P0276,1,1495.06,1495.06
OI029416,ORD09754,P0011,1,5338.47,5338.47
OI029417,ORD09754,P1263,1,1526.62,1526.62
OI029418,ORD09755,P1299,1,4023.19,4023.19
OI029419,ORD09755,P1011,1,4108.66,4108.66
OI029420,ORD09756,P1026,1,1651.31,1651.31
OI029421,ORD09756,P0689,1,2221.52,2221.52
OI029422,ORD09756,P1462,1,541.09,541.09
OI029423,ORD09757,P0840,1,1721.01,1721.01
OI029424,ORD09757,P0447,1,7960.76,7960.76
OI029425,ORD09757,P0867,2,3495.23,6990.46
OI029426,ORD09757,P0587,1,1150.45,1150.45
OI029427,ORD09758,P0102,1,1855.77,1855.77
OI029428,ORD09759,P1199,1,19489.25,19489.25
OI029429,ORD09759,P1267,1,4637.95,4637.95
OI029430,ORD09760,P0243,1,17322.92,17322.92
OI029431,ORD09760,P0725,2,7371.81,14743.62
OI029432,ORD09760,P0323,1,11019.89,11019.89
OI029433,ORD09761,P1543,1,7932.14,7932.14
OI029434,ORD09761,P0307,1,3264.06,3264.06
OI029435,ORD09762,P1590,1,12688.47,12688.47
OI029436,ORD09762,P0854,1,4583.4,4583.4
OI029437,ORD09762,P1332,1,750.64,750.64
OI029438,ORD09763,P0573,1,895.67,895.67
OI029439,ORD09763,P1399,2,12982.07,25964.14
OI029440,ORD09763,P0361,3,3523.3,10569.9
OI029441,ORD09764,P1473,3,2255.34,6766.02
OI029442,ORD09764,P0764,1,12652.95,12652.95
OI029443,ORD09764,P1030,1,7686.43,7686.43
OI029444,ORD09764,P1311,1,5678.57,5678.57
OI029445,ORD09764,P0476,1,3380.58,3380.58
OI029446,ORD09765,P0763,1,14584.87,14584.87
OI029447,ORD09765,P1448,1,1922.21,1922.21
OI029448,ORD09766,P0262,1,11183.96,11183.96
OI029449,ORD09767,P0419,1,6728.16,6728.16
OI029450,ORD09767,P0782,1,9937.41,9937.41
OI029451,ORD09768,P1103,1,96.56,96.56
OI029452,ORD09768,P1325,1,15769.13,15769.13
OI029453,ORD09769,P0162,2,5120.22,10240.44
OI029454,ORD09769,P0829,1,5646.98,5646.98
OI029455,ORD09770,P0034,2,4010.86,8021.72
OI029456,ORD09770,P0807,1,5219.01,5219.01
OI029457,ORD09770,P0190,1,1320.81,1320.81
OI029458,ORD09770,P0690,1,18162.81,18162.81
OI029459,ORD09771,P0047,1,11020.11,11020.11
OI029460,ORD09772,P1712,1,1852.55,1852.55
OI029461,ORD09772,P0206,1,1548.92,1548.92
OI029462,ORD09772,P0902,1,4998.46,4998.46
OI029463,ORD09772,P1845,1,1457.23,1457.23
OI029464,ORD09772,P0391,1,13127.23,13127.23
OI029465,ORD09773,P0979,1,1048.59,1048.59
OI029466,ORD09773,P1197,1,606.06,606.06
OI029467,ORD09773,P0806,1,1740.39,1740.39
OI029468,ORD09773,P0974,1,2534.33,2534.33
OI029469,ORD09773,P0560,1,6533.55,6533.55
OI029470,ORD09774,P1536,1,2309.77,2309.77
OI029471,ORD09774,P1288,1,1979.27,1979.27
OI029472,ORD09775,P0896,1,14009.52,14009.52
OI029473,ORD09775,P1715,2,591.12,1182.24
OI029474,ORD09775,P1528,1,9561.76,9561.76
OI029475,ORD09775,P1586,1,8911.18,8911.18
OI029476,ORD09775,P1008,1,5932.79,5932.79
OI029477,ORD09776,P1473,1,2444.5,2444.5
OI029478,ORD09776,P0852,1,2058.95,2058.95
OI029479,ORD09776,P1452,1,20445.67,20445.67
OI029480,ORD09776,P0251,1,7495.93,7495.93
OI029481,ORD09776,P0072,1,395.7,395.7
OI029482,ORD09777,P0143,1,299.85,299.85
OI029483,ORD09777,P0716,1,10812.84,10812.84
OI029484,ORD09777,P1569,1,456.09,456.09
OI029485,ORD09777,P0828,2,714.39,1428.78
OI029486,ORD09778,P0271,1,10053.38,10053.38
OI029487,ORD09778,P0213,1,12885.53,12885.53
OI029488,ORD09779,P0348,2,6283.17,12566.34
OI029489,ORD09779,P0821,1,2589.42,2589.42
OI029490,ORD09779,P0466,1,2321.48,2321.48
OI029491,ORD09779,P0247,1,1674.65,1674.65
OI029492,ORD09780,P0863,1,1582.05,1582.05
OI029493,ORD09780,P1606,1,543.6,543.6
OI029494,ORD09780,P1495,1,5556.75,5556.75
OI029495,ORD09780,P0106,1,3093.07,3093.07
OI029496,ORD09780,P1898,1,6962.54,6962.54
OI029497,ORD09781,P0201,1,16415.35,16415.35
OI029498,ORD09781,P0280,1,7692.63,7692.63
OI029499,ORD09781,P0467,1,9191.64,9191.64
OI029500,ORD09782,P1478,2,2931.87,5863.74
OI029501,ORD09782,P1349,1,1998.59,1998.59
OI029502,ORD09782,P1238,1,14614.28,14614.28
OI029503,ORD09783,P0360,1,9935.14,9935.14
OI029504,ORD09783,P1675,3,9013.89,27041.67
OI029505,ORD09783,P1775,1,425.55,425.55
OI029506,ORD09783,P1867,2,21293.54,42587.08
OI029507,ORD09783,P1453,1,725.82,725.82
OI029508,ORD09784,P0355,1,8195.61,8195.61
OI029509,ORD09784,P0384,1,5832.63,5832.63
OI029510,ORD09785,P0817,1,3338.93,3338.93
OI029511,ORD09785,P1956,1,2343.96,2343.96
OI029512,ORD09786,P1907,1,1419.87,1419.87
OI029513,ORD09787,P1696,1,14179.14,14179.14
OI029514,ORD09787,P0618,1,731.02,731.02
OI029515,ORD09787,P0237,1,15668.48,15668.48
OI029516,ORD09787,P0482,1,2070.35,2070.35
OI029517,ORD09787,P1280,1,644.79,644.79
OI029518,ORD09788,P0863,1,1509.13,1509.13
OI029519,ORD09788,P0904,1,2229.22,2229.22
OI029520,ORD09788,P1113,1,5202.42,5202.42
OI029521,ORD09789,P1907,1,1215.36,1215.36
OI029522,ORD09789,P1204,1,1780.86,1780.86
OI029523,ORD09789,P0384,1,5705.24,5705.24
OI029524,ORD09790,P1878,1,15106.29,15106.29
OI029525,ORD09790,P0916,1,2473.65,2473.65
OI029526,ORD09790,P1964,1,6268.36,6268.36
OI029527,ORD09791,P1139,1,7954.5,7954.5
OI029528,ORD09791,P0606,1,2167.0,2167.0
OI029529,ORD09791,P0065,1,12245.87,12245.87
OI029530,ORD09791,P1664,1,9324.79,9324.79
OI029531,ORD09792,P1095,1,6407.64,6407.64
OI029532,ORD09793,P1156,1,2848.81,2848.81
OI029533,ORD09793,P1477,1,2794.62,2794.62
OI029534,ORD09794,P0114,1,2058.92,2058.92
OI029535,ORD09794,P1826,2,1228.27,2456.54
OI029536,ORD09794,P1667,1,2124.63,2124.63
OI029537,ORD09795,P1853,1,1091.87,1091.87
OI029538,ORD09796,P0152,1,4940.09,4940.09
OI029539,ORD09796,P0277,1,3933.64,3933.64
OI029540,ORD09797,P0364,1,5322.8,5322.8
OI029541,ORD09797,P0324,2,9848.3,19696.6
OI029542,ORD09797,P0980,1,7119.37,7119.37
OI029543,ORD09797,P0480,1,2965.19,2965.19
OI029544,ORD09798,P1445,1,4978.02,4978.02
OI029545,ORD09798,P1774,1,730.74,730.74
OI029546,ORD09798,P1012,1,12391.79,12391.79
OI029547,ORD09798,P1277,1,1126.17,1126.17
OI029548,ORD09799,P1095,1,6938.51,6938.51
OI029549,ORD09800,P0058,1,11935.56,11935.56
OI029550,ORD09800,P1985,1,11941.77,11941.77
OI029551,ORD09801,P0558,2,7337.03,14674.06
OI029552,ORD09801,P0035,2,1034.82,2069.64
OI029553,ORD09801,P0752,1,813.35,813.35
OI029554,ORD09801,P1586,1,8285.14,8285.14
OI029555,ORD09802,P1743,1,15779.89,15779.89
OI029556,ORD09802,P1199,2,19501.09,39002.18
OI029557,ORD09802,P1024,1,12927.39,12927.39
OI029558,ORD09803,P0384,3,5607.38,16822.14
OI029559,ORD09803,P1563,1,7990.75,7990.75
OI029560,ORD09804,P0653,1,8625.43,8625.43
OI029561,ORD09804,P1721,1,538.01,538.01
OI029562,ORD09805,P1666,2,7022.7,14045.4
OI029563,ORD09805,P0034,1,4662.18,4662.18
OI029564,ORD09805,P1515,1,14888.19,14888.19
OI029565,ORD09805,P1025,2,2444.07,4888.14
OI029566,ORD09806,P1286,1,5860.92,5860.92
OI029567,ORD09806,P0561,1,3998.3,3998.3
OI029568,ORD09806,P0450,1,4402.49,4402.49
OI029569,ORD09806,P1891,1,1174.98,1174.98
OI029570,ORD09807,P0941,1,857.22,857.22
OI029571,ORD09807,P0632,1,4488.99,4488.99
OI029572,ORD09808,P1797,1,1196.86,1196.86
OI029573,ORD09808,P0112,1,8048.65,8048.65
OI029574,ORD09808,P0521,1,1911.17,1911.17
OI029575,ORD09808,P0174,1,7969.35,7969.35
OI029576,ORD09808,P1502,1,8970.01,8970.01
OI029577,ORD09809,P0433,1,5694.65,5694.65
OI029578,ORD09810,P0928,1,558.54,558.54
OI029579,ORD09810,P0814,1,10167.9,10167.9
OI029580,ORD09810,P0987,1,6082.63,6082.63
OI029581,ORD09810,P0518,1,16929.48,16929.48
OI029582,ORD09810,P0174,1,8038.57,8038.57
OI029583,ORD09811,P0686,1,4552.02,4552.02
OI029584,ORD09811,P1951,1,11049.58,11049.58
OI029585,ORD09812,P0896,2,13965.7,27931.4
OI029586,ORD09812,P0345,1,2988.47,2988.47
OI029587,ORD09813,P0288,1,10216.97,10216.97
OI029588,ORD09813,P1044,3,774.51,2323.53
OI029589,ORD09813,P0791,1,10011.08,10011.08
OI029590,ORD09813,P1032,1,1011.2,1011.2
OI029591,ORD09814,P0180,1,1714.68,1714.68
OI029592,ORD09814,P0668,1,694.72,694.72
OI029593,ORD09814,P1471,2,6791.85,13583.7
OI029594,ORD09815,P0602,1,888.0,888.0
OI029595,ORD09815,P1055,1,15118.31,15118.31
OI029596,ORD09815,P0760,1,15497.27,15497.27
OI029597,ORD09815,P1667,1,2111.27,2111.27
OI029598,ORD09815,P1269,1,16784.42,16784.42
OI029599,ORD09816,P1607,1,4897.54,4897.54
OI029600,ORD09816,P1733,1,1270.69,1270.69
OI029601,ORD09816,P0571,1,212.6,212.6
OI029602,ORD09816,P1069,2,5849.92,11699.84
OI029603,ORD09816,P1579,2,1243.63,2487.26
OI029604,ORD09817,P1543,1,7919.06,7919.06
OI029605,ORD09817,P0329,1,13730.12,13730.12
OI029606,ORD09817,P0731,1,5915.83,5915.83
OI029607,ORD09817,P1562,1,7803.14,7803.14
OI029608,ORD09818,P0619,1,11051.59,11051.59
OI029609,ORD09818,P0578,1,7910.53,7910.53
OI029610,ORD09819,P1788,1,204.68,204.68
OI029611,ORD09819,P1505,1,7078.28,7078.28
OI029612,ORD09819,P1327,1,5111.72,5111.72
OI029613,ORD09819,P1003,1,4575.29,4575.29
OI029614,ORD09819,P0750,1,5126.82,5126.82
OI029615,ORD09820,P1204,1,1910.77,1910.77
OI029616,ORD09820,P0088,1,5818.08,5818.08
OI029617,ORD09820,P1161,1,4365.87,4365.87
OI029618,ORD09820,P1639,1,11860.61,11860.61
OI029619,ORD09821,P1077,1,8411.21,8411.21
OI029620,ORD09822,P0006,1,1913.8,1913.8
OI029621,ORD09822,P0785,1,17885.61,17885.61
OI029622,ORD09822,P0276,2,1801.42,3602.84
OI029623,ORD09822,P1934,1,7155.38,7155.38
OI029624,ORD09823,P0526,1,12025.46,12025.46
OI029625,ORD09823,P0074,1,1049.36,1049.36
OI029626,ORD09823,P1919,1,1672.72,1672.72
OI029627,ORD09823,P0754,1,2698.51,2698.51
OI029628,ORD09824,P0539,1,9893.52,9893.52
OI029629,ORD09824,P0318,1,5840.12,5840.12
OI029630,ORD09824,P0755,1,4762.16,4762.16
OI029631,ORD09825,P0844,1,3690.36,3690.36
OI029632,ORD09825,P1606,1,593.83,593.83
OI029633,ORD09825,P1451,1,608.85,608.85
OI029634,ORD09825,P1136,1,3886.99,3886.99
OI029635,ORD09826,P1518,1,5975.13,5975.13
OI029636,ORD09826,P0806,1,1513.47,1513.47
OI029637,ORD09827,P1146,1,6129.97,6129.97
OI029638,ORD09828,P1026,2,1663.08,3326.16
OI029639,ORD09828,P1069,1,5404.63,5404.63
OI029640,ORD09829,P0671,1,10212.44,10212.44
OI029641,ORD09829,P0141,1,2389.25,2389.25
OI029642,ORD09829,P0721,1,9927.57,9927.57
OI029643,ORD09829,P0798,1,1457.34,1457.34
OI029644,ORD09830,P0728,1,5263.38,5263.38
OI029645,ORD09830,P1633,1,1191.56,1191.56
OI029646,ORD09830,P1186,1,9735.23,9735.23
OI029647,ORD09830,P0153,1,1427.17,1427.17
OI029648,ORD09831,P1874,1,5683.61,5683.61
OI029649,ORD09831,P1234,1,6704.88,6704.88
OI029650,ORD09832,P1582,1,853.49,853.49
OI029651,ORD09832,P1439,1,3661.44,3661.44
OI029652,ORD09832,P0159,1,6162.81,6162.81
OI029653,ORD09832,P0933,1,13245.17,13245.17
OI029654,ORD09832,P1067,1,1846.59,1846.59
OI029655,ORD09833,P0741,1,3863.29,3863.29
OI029656,ORD09833,P1803,1,4052.74,4052.74
OI029657,ORD09834,P0200,1,13434.45,13434.45
OI029658,ORD09834,P1456,1,7579.36,7579.36
OI029659,ORD09834,P1829,1,20460.1,20460.1
OI029660,ORD09834,P1644,1,3642.24,3642.24
OI029661,ORD09834,P1672,1,2650.22,2650.22
OI029662,ORD09835,P1205,1,2242.36,2242.36
OI029663,ORD09835,P1341,1,9354.81,9354.81
OI029664,ORD09836,P0343,2,1355.57,2711.14
OI029665,ORD09836,P0136,1,7775.01,7775.01
OI029666,ORD09836,P0803,2,7268.89,14537.78
OI029667,ORD09837,P0760,1,14682.77,14682.77
OI029668,ORD09838,P1276,1,1837.27,1837.27
OI029669,ORD09838,P1628,1,1896.49,1896.49
OI029670,ORD09838,P0541,2,2811.0,5622.0
OI029671,ORD09838,P0885,1,1068.62,1068.62
OI029672,ORD09838,P0163,1,11676.48,11676.48
OI029673,ORD09839,P0691,1,3683.57,3683.57
OI029674,ORD09839,P1537,1,3196.35,3196.35
OI029675,ORD09839,P1892,1,3952.47,3952.47
OI029676,ORD09839,P1636,2,4514.69,9029.38
OI029677,ORD09839,P0606,1,1910.33,1910.33
OI029678,ORD09840,P1983,1,1564.5,1564.5
OI029679,ORD09840,P0947,1,1692.14,1692.14
OI029680,ORD09840,P0826,1,12793.25,12793.25
OI029681,ORD09840,P0724,1,5657.25,5657.25
OI029682,ORD09841,P0616,1,3123.84,3123.84
OI029683,ORD09841,P0526,1,11792.35,11792.35
OI029684,ORD09841,P1449,1,471.83,471.83
OI029685,ORD09841,P0602,1,740.82,740.82
OI029686,ORD09842,P0455,1,650.2,650.2
OI029687,ORD09842,P0136,1,7407.61,7407.61
OI029688,ORD09842,P1847,1,11673.88,11673.88
OI029689,ORD09843,P1603,1,198.26,198.26
OI029690,ORD09844,P0643,1,918.09,918.09
OI029691,ORD09845,P0843,1,9977.15,9977.15
OI029692,ORD09845,P0748,1,12170.66,12170.66
OI029693,ORD09845,P0608,1,13657.35,13657.35
OI029694,ORD09845,P0914,2,1669.16,3338.32
OI029695,ORD09846,P1282,1,12104.44,12104.44
OI029696,ORD09846,P1495,1,5304.26,5304.26
OI029697,ORD09846,P0126,1,5534.64,5534.64
OI029698,ORD09846,P1528,1,8870.83,8870.83
OI029699,ORD09847,P1577,1,8866.93,8866.93
OI029700,ORD09847,P0563,1,15360.04,15360.04
OI029701,ORD09848,P1003,1,4223.95,4223.95
OI029702,ORD09848,P1241,1,3265.92,3265.92
OI029703,ORD09848,P1412,1,7435.52,7435.52
OI029704,ORD09849,P1464,1,5319.46,5319.46
OI029705,ORD09849,P1584,1,3647.49,3647.49
OI029706,ORD09850,P0748,1,12977.4,12977.4
OI029707,ORD09850,P0378,2,933.48,1866.96
OI029708,ORD09850,P1060,1,4320.77,4320.77
OI029709,ORD09850,P1427,1,5619.77,5619.77
OI029710,ORD09850,P0920,1,4090.46,4090.46
OI029711,ORD09851,P0083,1,18420.85,18420.85
OI029712,ORD09851,P1427,1,5803.29,5803.29
OI029713,ORD09851,P0844,1,4304.59,4304.59
OI029714,ORD09851,P1902,1,10455.83,10455.83
OI029715,ORD09852,P0858,1,661.99,661.99
OI029716,ORD09852,P1529,1,8084.52,8084.52
OI029717,ORD09853,P1182,1,8382.44,8382.44
OI029718,ORD09853,P0547,1,3658.88,3658.88
OI029719,ORD09853,P1707,1,4681.04,4681.04
OI029720,ORD09854,P1288,1,2349.79,2349.79
OI029721,ORD09854,P1867,1,17776.2,17776.2
OI029722,ORD09854,P0169,2,5118.01,10236.02
OI029723,ORD09854,P1324,1,406.35,406.35
OI029724,ORD09855,P0533,1,10357.44,10357.44
OI029725,ORD09855,P1130,1,2889.43,2889.43
OI029726,ORD09856,P0447,1,8246.44,8246.44
OI029727,ORD09857,P1257,1,5278.53,5278.53
OI029728,ORD09857,P0344,1,6734.39,6734.39
OI029729,ORD09858,P1269,1,16844.4,16844.4
OI029730,ORD09858,P0332,1,11607.01,11607.01
OI029731,ORD09858,P0468,1,795.07,795.07
OI029732,ORD09858,P0547,1,3843.16,3843.16
OI029733,ORD09858,P0563,1,16157.96,16157.96
OI029734,ORD09859,P1044,1,836.89,836.89
OI029735,ORD09859,P0913,2,3870.17,7740.34
OI029736,ORD09860,P1754,1,1376.48,1376.48
OI029737,ORD09860,P0030,1,5948.54,5948.54
OI029738,ORD09861,P0386,1,2276.96,2276.96
OI029739,ORD09861,P0997,1,1462.49,1462.49
OI029740,ORD09861,P0133,1,9112.16,9112.16
OI029741,ORD09861,P0454,1,18555.71,18555.71
OI029742,ORD09861,P1127,1,6484.69,6484.69
OI029743,ORD09862,P1342,1,2377.68,2377.68
OI029744,ORD09862,P1175,1,4104.95,4104.95
OI029745,ORD09862,P1763,3,2146.01,6438.03
OI029746,ORD09862,P1607,1,5778.59,5778.59
OI029747,ORD09862,P1094,1,1716.31,1716.31
OI029748,ORD09863,P0558,1,6583.04,6583.04
OI029749,ORD09863,P1804,1,389.64,389.64
OI029750,ORD09863,P0600,1,1753.15,1753.15
OI029751,ORD09864,P1676,1,9609.77,9609.77
OI029752,ORD09865,P0739,2,9604.48,19208.96
OI029753,ORD09865,P1670,1,1673.55,1673.55
OI029754,ORD09865,P1769,1,14480.72,14480.72
OI029755,ORD09865,P0151,1,4242.07,4242.07
OI029756,ORD09865,P0887,1,15655.04,15655.04
OI029757,ORD09866,P0867,1,3155.5,3155.5
OI029758,ORD09866,P0269,2,1427.17,2854.34
OI029759,ORD09866,P0135,1,6659.13,6659.13
OI029760,ORD09866,P0975,1,881.31,881.31
OI029761,ORD09866,P0063,1,3720.66,3720.66
OI029762,ORD09867,P1689,1,14029.0,14029.0
OI029763,ORD09867,P0456,1,6846.61,6846.61
OI029764,ORD09867,P1499,1,562.6,562.6
OI029765,ORD09868,P1548,1,7337.16,7337.16
OI029766,ORD09868,P1542,1,6144.44,6144.44
OI029767,ORD09868,P1858,1,2152.27,2152.27
OI029768,ORD09868,P0876,2,1386.58,2773.16
OI029769,ORD09869,P1532,1,4049.23,4049.23
OI029770,ORD09869,P1640,1,259.79,259.79
OI029771,ORD09869,P0863,1,1420.6,1420.6
OI029772,ORD09869,P1912,2,12353.64,24707.28
OI029773,ORD09869,P0983,1,1667.18,1667.18
OI029774,ORD09870,P1198,1,1462.78,1462.78
OI029775,ORD09871,P0601,1,3947.41,3947.41
OI029776,ORD09871,P1192,1,2883.39,2883.39
OI029777,ORD09871,P0785,1,16107.0,16107.0
OI029778,ORD09871,P1233,1,3044.14,3044.14
OI029779,ORD09872,P1814,1,3137.09,3137.09
OI029780,ORD09872,P1875,1,5541.55,5541.55
OI029781,ORD09873,P0008,1,4425.79,4425.79
OI029782,ORD09874,P0510,2,753.37,1506.74
OI029783,ORD09874,P0589,1,1199.4,1199.4
OI029784,ORD09874,P1257,1,5291.87,5291.87
OI029785,ORD09874,P0880,1,3848.41,3848.41
OI029786,ORD09875,P0919,1,14002.68,14002.68
OI029787,ORD09875,P0402,1,1173.25,1173.25
OI029788,ORD09875,P1614,2,695.71,1391.42
OI029789,ORD09876,P1866,1,1036.97,1036.97
OI029790,ORD09876,P0673,1,5883.58,5883.58
OI029791,ORD09876,P1677,1,1306.8,1306.8
OI029792,ORD09876,P0472,1,9096.71,9096.71
OI029793,ORD09876,P0675,1,17766.38,17766.38
OI029794,ORD09877,P0081,1,579.86,579.86
OI029795,ORD09877,P0078,1,9497.9,9497.9
OI029796,ORD09877,P1666,1,6156.01,6156.01
OI029797,ORD09877,P1205,1,2004.91,2004.91
OI029798,ORD09877,P0075,1,14208.68,14208.68
OI029799,ORD09878,P0170,3,17788.54,53365.62
OI029800,ORD09879,P0478,1,617.13,617.13
OI029801,ORD09879,P0796,1,984.16,984.16
OI029802,ORD09879,P0956,1,2270.96,2270.96
OI029803,ORD09879,P1008,1,6689.5,6689.5
OI029804,ORD09880,P0844,1,4507.34,4507.34
OI029805,ORD09880,P1847,1,11588.96,11588.96
OI029806,ORD09881,P1660,1,1265.31,1265.31
OI029807,ORD09881,P1817,1,3810.1,3810.1
OI029808,ORD09882,P0153,2,1363.73,2727.46
OI029809,ORD09882,P0526,1,10981.9,10981.9
OI029810,ORD09882,P0869,1,1761.35,1761.35
OI029811,ORD09882,P1504,1,3369.22,3369.22
OI029812,ORD09883,P0250,2,20378.31,40756.62
OI029813,ORD09883,P0336,1,7049.73,7049.73
OI029814,ORD09883,P1240,1,4441.66,4441.66
OI029815,ORD09883,P1911,1,1396.7,1396.7
OI029816,ORD09884,P1397,1,1732.19,1732.19
OI029817,ORD09884,P1436,1,735.99,735.99
OI029818,ORD09884,P0170,2,18323.36,36646.72
OI029819,ORD09884,P0292,3,1942.65,5827.95
OI029820,ORD09885,P0894,1,2822.95,2822.95
OI029821,ORD09886,P1948,2,9282.06,18564.12
OI029822,ORD09886,P1663,1,1894.92,1894.92
OI029823,ORD09886,P0513,1,1319.09,1319.09
OI029824,ORD09886,P1180,1,3841.85,3841.85
OI029825,ORD09887,P0659,1,4228.22,4228.22
OI029826,ORD09887,P0194,2,5361.29,10722.58
OI029827,ORD09887,P1431,2,18698.01,37396.02
OI029828,ORD09888,P0768,1,9429.25,9429.25
OI029829,ORD09888,P0123,1,397.41,397.41
OI029830,ORD09888,P0427,1,3975.76,3975.76
OI029831,ORD09888,P0738,2,1869.04,3738.08
OI029832,ORD09888,P0289,1,2945.57,2945.57
OI029833,ORD09889,P1369,2,9291.42,18582.84
OI029834,ORD09889,P0645,1,3592.84,3592.84
OI029835,ORD09889,P0662,1,3982.64,3982.64
OI029836,ORD09889,P1547,1,8554.77,8554.77
OI029837,ORD09890,P0748,1,13466.13,13466.13
OI029838,ORD09890,P0950,2,2257.73,4515.46
OI029839,ORD09890,P1354,2,763.12,1526.24
OI029840,ORD09891,P1225,1,4487.05,4487.05
