review_id,customer_id,product_id,rating,review_text,review_date,sentiment
R05125,CUST0536,P0210,4,Good value for money.,2025-08-20,Positive
R05126,CUST4029,P1891,4,Works as expected.,2025-05-12,Positive
R05127,CUST4674,P0475,4,"Excellent product, highly recommended!",2020-12-19,Positive
R05128,CUST1203,P1963,4,Works as expected.,2025-01-02,Positive
R05129,CUST1463,P0825,4,Works as expected.,2025-10-17,Positive
R05130,CUST0384,P1355,4,Good value for money.,2025-09-02,Positive
R05131,CUST4329,P1133,5,Quality is great for the price.,2024-04-09,Positive
R05132,CUST0185,P1563,5,Very satisfied with the purchase.,2024-01-09,Positive
R05133,CUST1042,P0826,4,Good value for money.,2025-10-12,Positive
R05134,CUST2625,P1083,5,Very satisfied with the purchase.,2022-09-17,Positive
R05135,CUST2508,P1485,4,Good value for money.,2025-02-25,Positive
R05136,CUST1557,P1959,5,Works as expected.,2025-02-21,Positive
R05137,CUST0033,P0597,5,Quality is great for the price.,2023-10-08,Positive
R05138,CUST4054,P0615,5,Very satisfied with the purchase.,2025-05-08,Positive
R05139,CUST2581,P1093,3,"Average quality, meets expectations.",2025-07-03,Neutral
R05140,CUST2163,P0142,4,Quality is great for the price.,2023-03-29,Positive
R05141,CUST3391,P0411,3,It's fine but could be better.,2024-09-09,Neutral
R05142,CUST1933,P1637,5,"Excellent product, highly recommended!",2025-08-07,Positive
R05143,CUST1779,P0466,5,"Excellent product, highly recommended!",2025-08-31,Positive
R05144,CUST0775,P0422,4,Good value for money.,2024-11-15,Positive
R05145,CUST0938,P1823,5,Very satisfied with the purchase.,2025-09-29,Positive
R05146,CUST2349,P1430,4,"Excellent product, highly recommended!",2024-11-22,Positive
R05147,CUST4259,P1192,4,"Excellent product, highly recommended!",2024-08-14,Positive
R05148,CUST4483,P0488,5,Very satisfied with the purchase.,2025-07-13,Positive
R05149,CUST2248,P1450,3,"Average quality, meets expectations.",2025-08-23,Neutral
R05150,CUST4723,P1910,3,"Product is okay, nothing special.",2023-04-07,Neutral
R05151,CUST3300,P0127,4,Good value for money.,2025-05-15,Positive
R05152,CUST4875,P0751,4,Quality is great for the price.,2024-07-31,Positive
R05153,CUST0059,P1227,4,"Excellent product, highly recommended!",2025-10-08,Positive
R05154,CUST1585,P1079,5,Very satisfied with the purchase.,2023-08-11,Positive
R05155,CUST2334,P1937,1,Not worth the money.,2025-08-27,Negative
R05156,CUST0144,P1975,2,Stopped working after a week.,2022-11-25,Negative
R05157,CUST2641,P0472,4,"Excellent product, highly recommended!",2024-02-03,Positive
R05158,CUST1705,P0346,4,Works as expected.,2025-08-14,Positive
R05159,CUST4958,P1094,4,Very satisfied with the purchase.,2025-09-28,Positive
R05160,CUST0397,P1616,5,Very satisfied with the purchase.,2025-07-26,Positive
R05161,CUST0219,P0575,4,Quality is great for the price.,2025-07-15,Positive
R05162,CUST0016,P1794,5,Works as expected.,2023-03-22,Positive
R05163,CUST1797,P0522,5,Quality is great for the price.,2023-08-26,Positive
R05164,CUST0615,P1156,5,Quality is great for the price.,2024-11-27,Positive
R05165,CUST0289,P1980,4,Very satisfied with the purchase.,2025-09-19,Positive
R05166,CUST1253,P1125,4,Quality is great for the price.,2024-06-26,Positive
R05167,CUST3571,P0246,4,Very satisfied with the purchase.,2022-05-28,Positive
R05168,CUST3775,P0678,5,Works as expected.,2024-12-22,Positive
R05169,CUST4864,P1312,4,Good value for money.,2024-11-10,Positive
R05170,CUST1169,P1988,3,Decent product for the price.,2025-02-07,Neutral
R05171,CUST4176,P1075,5,"Excellent product, highly recommended!",2025-09-24,Positive
R05172,CUST4473,P0620,5,"Excellent product, highly recommended!",2025-01-13,Positive
R05173,CUST3282,P1560,4,"Excellent product, highly recommended!",2025-09-28,Positive
R05174,CUST0367,P0470,2,Poor customer service experience.,2020-07-03,Negative
R05175,CUST3419,P0041,5,Good value for money.,2025-10-09,Positive
R05176,CUST4977,P1367,5,"Excellent product, highly recommended!",2024-06-25,Positive
R05177,CUST4215,P0250,4,Works as expected.,2024-03-18,Positive
R05178,CUST1983,P0215,3,"Average quality, meets expectations.",2022-11-17,Neutral
R05179,CUST4446,P1501,2,Poor customer service experience.,2021-07-15,Negative
R05180,CUST4738,P0304,4,Works as expected.,2024-10-29,Positive
R05181,CUST1471,P1244,4,Very satisfied with the purchase.,2022-03-18,Positive
R05182,CUST2726,P1344,4,Good value for money.,2022-10-04,Positive
R05183,CUST3666,P1993,3,"Average quality, meets expectations.",2025-09-14,Neutral
R05184,CUST3085,P1082,5,Good value for money.,2023-12-31,Positive
R05185,CUST3813,P1132,4,Quality is great for the price.,2020-05-14,Positive
R05186,CUST0563,P1115,5,Works as expected.,2023-09-30,Positive
R05187,CUST0313,P1131,4,Very satisfied with the purchase.,2025-05-20,Positive
R05188,CUST2238,P1490,5,Quality is great for the price.,2025-08-09,Positive
R05189,CUST0748,P0127,1,Disappointed with the build quality.,2025-05-23,Negative
R05190,CUST0772,P0358,3,It's fine but could be better.,2022-12-23,Neutral
R05191,CUST2082,P1135,4,"Excellent product, highly recommended!",2025-06-19,Positive
R05192,CUST1195,P1593,3,"Product is okay, nothing special.",2025-11-01,Neutral
R05193,CUST3405,P0405,5,"Excellent product, highly recommended!",2024-12-09,Positive
R05194,CUST4956,P0854,4,Quality is great for the price.,2025-03-18,Positive
R05195,CUST4246,P1432,5,Very satisfied with the purchase.,2025-09-30,Positive
R05196,CUST4307,P1564,3,"Average quality, meets expectations.",2024-07-07,Neutral
R05197,CUST4508,P1088,5,Good value for money.,2023-04-04,Positive
R05198,CUST2902,P0505,4,"Excellent product, highly recommended!",2024-12-11,Positive
R05199,CUST0423,P1256,4,Very satisfied with the purchase.,2023-04-06,Positive
R05200,CUST1151,P1591,5,Works as expected.,2025-05-13,Positive
R05201,CUST1736,P0642,5,Works as expected.,2024-10-30,Positive
R05202,CUST1899,P1396,5,Very satisfied with the purchase.,2025-05-25,Positive
R05203,CUST3355,P1627,5,Good value for money.,2024-01-14,Positive
R05204,CUST3773,P1232,5,Quality is great for the price.,2025-07-23,Positive
R05205,CUST1249,P0149,4,Good value for money.,2025-08-24,Positive
R05206,CUST3314,P1293,4,Works as expected.,2025-10-03,Positive
R05207,CUST3820,P0627,3,Decent product for the price.,2024-07-08,Neutral
R05208,CUST4105,P0248,5,Very satisfied with the purchase.,2020-02-29,Positive
R05209,CUST0910,P0537,4,Quality is great for the price.,2025-02-27,Positive
R05210,CUST3998,P0221,2,Disappointed with the build quality.,2025-09-12,Negative
R05211,CUST3365,P0538,4,Quality is great for the price.,2023-12-12,Positive
R05212,CUST3025,P0861,4,Quality is great for the price.,2020-08-22,Positive
R05213,CUST3678,P0391,3,Decent product for the price.,2025-10-13,Neutral
R05214,CUST1993,P1358,1,Disappointed with the build quality.,2023-09-24,Negative
R05215,CUST1469,P0685,4,Good value for money.,2025-09-25,Positive
R05216,CUST0686,P1375,5,Very satisfied with the purchase.,2025-04-17,Positive
R05217,CUST1486,P1609,3,"Product is okay, nothing special.",2024-02-24,Neutral
R05218,CUST1506,P1802,3,"Product is okay, nothing special.",2022-06-09,Neutral
R05219,CUST1502,P1034,5,Very satisfied with the purchase.,2025-10-22,Positive
R05220,CUST4168,P0503,5,Very satisfied with the purchase.,2024-09-23,Positive
R05221,CUST1759,P0499,1,Stopped working after a week.,2022-06-19,Negative
R05222,CUST3945,P1879,5,Works as expected.,2024-08-31,Positive
R05223,CUST0581,P0822,4,Works as expected.,2025-10-21,Positive
R05224,CUST4217,P1362,5,Quality is great for the price.,2025-07-10,Positive
R05225,CUST4896,P1259,3,Decent product for the price.,2023-03-20,Neutral
R05226,CUST3538,P0593,4,Very satisfied with the purchase.,2025-10-28,Positive
R05227,CUST3222,P0288,2,Disappointed with the build quality.,2024-05-24,Negative
R05228,CUST2118,P0142,5,Quality is great for the price.,2025-10-19,Positive
R05229,CUST0529,P1895,4,"Excellent product, highly recommended!",2024-12-24,Positive
R05230,CUST4129,P0589,4,Quality is great for the price.,2025-01-06,Positive
R05231,CUST4216,P0858,2,Poor customer service experience.,2020-02-13,Negative
R05232,CUST0012,P0603,5,"Excellent product, highly recommended!",2025-08-07,Positive
R05233,CUST2137,P1774,5,Good value for money.,2025-07-20,Positive
R05234,CUST2590,P1196,5,Very satisfied with the purchase.,2024-07-13,Positive
R05235,CUST2442,P0442,5,Quality is great for the price.,2025-07-23,Positive
R05236,CUST3245,P1347,5,Works as expected.,2025-06-18,Positive
R05237,CUST3925,P1793,3,"Product is okay, nothing special.",2025-06-02,Neutral
R05238,CUST4183,P1999,3,Decent product for the price.,2024-05-26,Neutral
R05239,CUST0720,P1714,1,Not worth the money.,2022-10-04,Negative
R05240,CUST1322,P1603,4,"Excellent product, highly recommended!",2025-07-11,Positive
R05241,CUST1291,P1844,4,Quality is great for the price.,2025-01-17,Positive
R05242,CUST1056,P1820,4,"Excellent product, highly recommended!",2025-04-09,Positive
R05243,CUST1094,P1819,5,Very satisfied with the purchase.,2022-12-25,Positive
R05244,CUST3348,P0165,4,Quality is great for the price.,2023-10-16,Positive
R05245,CUST4536,P0059,4,"Excellent product, highly recommended!",2025-04-27,Positive
R05246,CUST4542,P0461,1,Disappointed with the build quality.,2021-09-29,Negative
R05247,CUST3265,P1955,4,Good value for money.,2025-06-11,Positive
R05248,CUST1710,P0612,3,Decent product for the price.,2025-08-01,Neutral
R05249,CUST2803,P0680,1,Stopped working after a week.,2024-08-23,Negative
R05250,CUST4071,P0763,4,"Excellent product, highly recommended!",2025-07-02,Positive
R05251,CUST3293,P1219,3,Decent product for the price.,2024-03-28,Neutral
R05252,CUST0716,P1041,5,Very satisfied with the purchase.,2025-01-30,Positive
R05253,CUST3170,P1806,5,"Excellent product, highly recommended!",2025-06-15,Positive
R05254,CUST1646,P0277,5,Very satisfied with the purchase.,2023-10-03,Positive
R05255,CUST3665,P0514,5,"Excellent product, highly recommended!",2025-11-14,Positive
R05256,CUST1573,P1367,4,Very satisfied with the purchase.,2024-03-26,Positive
R05257,CUST1191,P0116,4,Quality is great for the price.,2025-04-24,Positive
R05258,CUST2847,P0747,4,Works as expected.,2025-04-18,Positive
R05259,CUST3383,P1098,5,Very satisfied with the purchase.,2023-11-09,Positive
R05260,CUST1419,P0407,4,Works as expected.,2025-06-27,Positive
R05261,CUST4165,P1347,5,Works as expected.,2025-07-09,Positive
R05262,CUST3023,P0566,5,Very satisfied with the purchase.,2024-01-26,Positive
R05263,CUST2939,P0184,5,Very satisfied with the purchase.,2022-12-14,Positive
R05264,CUST4032,P1140,2,Poor customer service experience.,2022-09-13,Negative
R05265,CUST0831,P1561,4,"Excellent product, highly recommended!",2024-01-28,Positive
R05266,CUST2829,P1236,3,Decent product for the price.,2025-10-17,Neutral
R05267,CUST4250,P0228,5,Works as expected.,2025-04-05,Positive
R05268,CUST0061,P1105,4,Works as expected.,2024-10-15,Positive
R05269,CUST4644,P0253,5,Very satisfied with the purchase.,2025-08-07,Positive
R05270,CUST3933,P0235,5,Good value for money.,2025-08-21,Positive
R05271,CUST3410,P0426,5,"Excellent product, highly recommended!",2023-09-05,Positive
R05272,CUST2609,P0182,5,"Excellent product, highly recommended!",2025-10-24,Positive
R05273,CUST3176,P1887,5,Quality is great for the price.,2024-04-23,Positive
R05274,CUST3898,P1247,3,Decent product for the price.,2025-03-30,Neutral
R05275,CUST0154,P1582,4,"Excellent product, highly recommended!",2025-07-28,Positive
R05276,CUST2086,P1135,4,Very satisfied with the purchase.,2025-07-13,Positive
R05277,CUST1862,P0062,5,Good value for money.,2025-05-16,Positive
R05278,CUST2203,P0436,5,Works as expected.,2024-12-25,Positive
R05279,CUST3694,P1102,4,Good value for money.,2024-04-28,Positive
R05280,CUST2337,P1988,5,Quality is great for the price.,2025-07-22,Positive
R05281,CUST0281,P0028,5,Works as expected.,2023-12-15,Positive
R05282,CUST0729,P0369,4,Quality is great for the price.,2023-05-03,Positive
R05283,CUST1032,P0751,4,Very satisfied with the purchase.,2024-06-12,Positive
R05284,CUST2206,P1570,5,Works as expected.,2020-08-15,Positive
R05285,CUST1647,P1949,4,Quality is great for the price.,2022-08-04,Positive
R05286,CUST4479,P0775,5,Very satisfied with the purchase.,2024-04-14,Positive
R05287,CUST2080,P1073,4,Works as expected.,2023-10-03,Positive
R05288,CUST4666,P0597,5,Good value for money.,2025-10-11,Positive
R05289,CUST3199,P0259,4,Quality is great for the price.,2024-07-15,Positive
R05290,CUST3655,P0570,4,Good value for money.,2025-09-29,Positive
R05291,CUST3768,P1307,3,"Product is okay, nothing special.",2025-05-06,Neutral
R05292,CUST1678,P0962,2,Stopped working after a week.,2022-08-29,Negative
R05293,CUST1491,P0505,3,"Product is okay, nothing special.",2025-11-09,Neutral
R05294,CUST4747,P1620,4,Quality is great for the price.,2024-11-17,Positive
R05295,CUST4106,P1454,5,Good value for money.,2025-04-04,Positive
R05296,CUST2203,P0563,4,Works as expected.,2023-04-08,Positive
R05297,CUST0787,P0437,1,Disappointed with the build quality.,2024-09-19,Negative
R05298,CUST3317,P1578,5,Good value for money.,2024-08-19,Positive
R05299,CUST3874,P1789,4,Very satisfied with the purchase.,2025-10-17,Positive
R05300,CUST0707,P0858,4,Works as expected.,2024-10-31,Positive
R05301,CUST0664,P0946,4,Quality is great for the price.,2025-03-16,Positive
R05302,CUST2442,P1996,3,It's fine but could be better.,2025-07-21,Neutral
R05303,CUST3710,P0039,5,Quality is great for the price.,2025-04-22,Positive
R05304,CUST4322,P1218,1,Disappointed with the build quality.,2024-11-18,Negative
R05305,CUST2907,P1995,5,"Excellent product, highly recommended!",2025-04-21,Positive
R05306,CUST1329,P0241,5,"Excellent product, highly recommended!",2024-12-15,Positive
R05307,CUST0184,P0746,3,"Product is okay, nothing special.",2025-08-27,Neutral
R05308,CUST1414,P1125,4,Works as expected.,2025-05-23,Positive
R05309,CUST3724,P0409,3,Decent product for the price.,2023-08-08,Neutral
R05310,CUST1127,P0300,5,Quality is great for the price.,2023-03-03,Positive
R05311,CUST3291,P1882,4,"Excellent product, highly recommended!",2021-07-26,Positive
R05312,CUST4441,P1247,4,Very satisfied with the purchase.,2025-02-25,Positive
R05313,CUST0857,P0630,5,Very satisfied with the purchase.,2025-03-26,Positive
R05314,CUST1860,P0820,5,Works as expected.,2025-11-09,Positive
R05315,CUST2090,P0375,5,Very satisfied with the purchase.,2023-12-17,Positive
R05316,CUST1466,P0908,5,Good value for money.,2023-11-17,Positive
R05317,CUST3990,P0171,3,Decent product for the price.,2023-10-30,Neutral
R05318,CUST4993,P1809,4,Good value for money.,2024-07-06,Positive
R05319,CUST3025,P0181,4,Very satisfied with the purchase.,2023-09-27,Positive
R05320,CUST1902,P1102,4,Works as expected.,2024-02-25,Positive
R05321,CUST3651,P1529,2,Stopped working after a week.,2025-10-16,Negative
R05322,CUST2398,P1002,4,Works as expected.,2025-10-16,Positive
R05323,CUST3806,P1509,4,Works as expected.,2025-06-07,Positive
R05324,CUST2876,P0248,1,Stopped working after a week.,2023-10-08,Negative
R05325,CUST0415,P0929,4,Good value for money.,2025-04-26,Positive
R05326,CUST4465,P0180,5,"Excellent product, highly recommended!",2025-06-27,Positive
R05327,CUST1133,P0351,5,Good value for money.,2023-11-26,Positive
R05328,CUST0399,P0870,4,Works as expected.,2025-10-04,Positive
R05329,CUST0671,P0318,5,Good value for money.,2020-04-02,Positive
R05330,CUST3803,P1757,5,Very satisfied with the purchase.,2022-12-10,Positive
R05331,CUST3503,P1994,5,Quality is great for the price.,2025-08-09,Positive
R05332,CUST4462,P1437,5,Good value for money.,2025-04-20,Positive
R05333,CUST2182,P0017,5,"Excellent product, highly recommended!",2024-10-27,Positive
R05334,CUST4514,P1636,2,Stopped working after a week.,2025-07-09,Negative
R05335,CUST2904,P1837,3,It's fine but could be better.,2023-07-13,Neutral
R05336,CUST3599,P0017,5,"Excellent product, highly recommended!",2023-11-09,Positive
R05337,CUST1782,P0894,5,Good value for money.,2023-12-14,Positive
R05338,CUST0367,P1201,5,"Excellent product, highly recommended!",2025-06-04,Positive
R05339,CUST3185,P0674,5,Quality is great for the price.,2025-10-13,Positive
R05340,CUST1205,P1926,4,Quality is great for the price.,2023-04-09,Positive
R05341,CUST2239,P0206,5,Very satisfied with the purchase.,2024-12-03,Positive
R05342,CUST0969,P1759,5,Works as expected.,2024-01-03,Positive
R05343,CUST0309,P0325,4,Works as expected.,2024-05-29,Positive
R05344,CUST1610,P1109,5,Quality is great for the price.,2022-11-09,Positive
R05345,CUST0195,P0122,5,"Excellent product, highly recommended!",2024-08-24,Positive
R05346,CUST0918,P1805,3,It's fine but could be better.,2022-09-16,Neutral
R05347,CUST3839,P0442,5,"Excellent product, highly recommended!",2025-10-17,Positive
R05348,CUST3852,P0690,5,Good value for money.,2025-01-28,Positive
R05349,CUST3394,P0324,4,Good value for money.,2024-08-25,Positive
R05350,CUST2289,P1571,5,"Excellent product, highly recommended!",2025-11-13,Positive
