product_id,product_name,category,brand,price,stock_quantity,rating,added_date
P1913,Smart FaceWash 276,Beauty,PureBloom,2258.11,1434,4.57,2024-08-16
P1914,Classic Charger 385,Electronics,Voltix,916.71,1130,4.75,2022-02-04
P1915,Smart TennisRacket 996,Sports,Sportify,2608.71,167,3.75,2024-07-02
P1916,Mini TennisRacket 118,Sports,ProActive,7129.76,1059,3.43,2019-03-08
P1917,Classic PowerBank 649,Electronics,Voltix,953.65,1293,3.7,2019-01-20
P1918,Pro Dumbbell 274,Sports,ProActive,2555.38,1678,4.06,2021-06-08
P1919,Pro Jeans 606,Fashion,SilkRoute,1840.31,118,4.03,2025-03-28
P1920,Ultra WaterBottle 698,Sports,FitFlex,5497.79,1956,3.51,2020-12-23
P1921,Mini CyclingHelmet 222,Sports,Sportify,1147.51,403,3.43,2020-03-30
P1922,Mini Handbag 425,Fashion,SilkRoute,3689.04,618,3.61,2020-06-21
P1923,Smart Handbag 152,Fashion,StyleHub,6789.95,1642,3.62,2021-11-07
P1924,Prime Sneakers 728,Fashion,SilkRoute,3082.93,1326,3.28,2021-05-18
P1925,Pro Serum 851,Beauty,PureBloom,263.3,1601,4.08,2019-01-09
P1926,Pro Perfume 864,Beauty,VelvetTouch,1316.01,996,4.73,2022-07-23
P1927,Pro Serum 440,Beauty,LuxeCare,2143.46,1093,4.36,2025-08-22
P1928,Ultra Lamp 708,Home,CasaPro,5457.34,1923,4.38,2024-11-18
P1929,Prime Tablet 144,Electronics,Voltix,11192.96,723,3.45,2021-12-09
P1930,Ultra Jacket 218,Fashion,StyleHub,4082.47,1488,4.31,2019-04-04
P1931,Mini Charger 753,Electronics,SoundWave,6892.79,88,4.62,2024-01-31
P1932,Ultra Table 719,Home,ComfortLiving,9258.36,1435,3.84,2024-07-06
P1933,Smart Dumbbell 118,Sports,PeakGear,1631.32,1495,3.2,2019-02-09
P1934,Pro RunningShoes 223,Sports,ProActive,7451.45,37,4.79,2021-03-13
P1935,Smart Dumbbell 621,Sports,ProActive,2449.02,510,3.91,2021-06-20
P1936,Prime Smartwatch 478,Electronics,Voltix,19076.14,1860,4.37,2020-03-19
P1937,Mini TennisRacket 473,Sports,PeakGear,1957.64,1791,4.53,2024-11-21
P1938,Classic Speaker 634,Electronics,ElectroMax,6344.7,192,4.21,2023-09-15
P1939,Ultra Jacket 950,Fashion,UrbanWear,2034.79,793,4.13,2025-05-29
P1940,Mini Lamp 140,Home,Hearthstone,9726.55,525,3.64,2022-01-27
P1941,Smart WaterBottle 459,Sports,FitFlex,6213.1,684,4.62,2021-07-25
P1942,Classic Tablet 147,Electronics,SoundWave,9352.69,1312,4.37,2021-01-06
P1943,Pro Moisturizer 803,Beauty,PureBloom,2884.65,301,3.59,2020-05-08
P1944,Ultra Blender 845,Home,HomeEssence,3903.7,1627,4.13,2020-06-24
P1945,Mini Moisturizer 769,Beauty,VelvetTouch,884.17,807,4.67,2022-09-19
P1946,Smart FaceWash 490,Beauty,PureBloom,1493.14,1032,3.98,2023-10-16
P1947,Pro SofaCover 228,Home,Nestoria,6154.95,1548,4.52,2019-01-09
P1948,Smart YogaMat 123,Sports,FitFlex,9885.46,1061,4.53,2020-10-02
P1949,Mini Mask 356,Beauty,LuxeCare,188.58,115,4.37,2019-12-29
P1950,Pro WaterBottle 790,Sports,ProActive,7262.1,1420,3.76,2022-03-07
P1951,Pro Lamp 631,Home,Nestoria,12787.87,1492,4.3,2019-11-07
P1952,Smart Perfume 501,Beauty,PureBloom,1515.82,1580,3.8,2021-06-14
P1953,Classic FaceWash 989,Beauty,VelvetTouch,1624.44,1754,4.64,2021-04-16
P1954,Mini Smartwatch 980,Electronics,ElectroMax,13726.09,168,4.71,2023-07-21
P1955,Prime Dress 214,Fashion,Trendify,2442.46,664,4.41,2020-02-23
P1956,Pro RunningShoes 529,Sports,ProActive,2534.24,1633,4.07,2024-08-10
P1957,Prime Blender 987,Home,CasaPro,1770.86,142,4.07,2024-08-11
P1958,Ultra PowerBank 732,Electronics,Voltix,6840.94,1989,3.36,2020-11-25
P1959,Smart WaterBottle 724,Sports,Sportify,4703.37,1095,4.71,2021-11-22
P1960,Ultra TennisRacket 768,Sports,FitFlex,9603.09,1139,3.66,2022-08-29
P1961,Pro Headphones 620,Electronics,ElectroMax,15107.39,186,4.65,2021-12-10
P1962,Mini Smartwatch 396,Electronics,NovaTech,13950.53,1916,4.61,2019-07-12
P1963,Pro FaceWash 563,Beauty,PureBloom,592.8,967,4.46,2022-08-07
P1964,Pro Charger 731,Electronics,Voltix,6859.3,345,3.8,2022-03-15
P1965,Ultra TennisRacket 112,Sports,Sportify,3653.88,961,4.75,2020-08-31
P1966,Mini Jacket 782,Fashion,VogueLane,1271.83,1113,3.21,2023-10-12
P1967,Mini Dress 406,Fashion,StyleHub,3949.81,278,3.47,2020-04-01
P1968,Ultra FaceWash 115,Beauty,VelvetTouch,1578.95,1470,3.49,2019-11-24
P1969,Mini RunningShoes 119,Sports,Sportify,996.49,1168,3.49,2020-06-03
P1970,Ultra TennisRacket 511,Sports,ProActive,2818.52,1358,3.98,2022-05-14
P1971,Pro CyclingHelmet 736,Sports,Endura,3020.67,12,4.26,2021-12-12
P1972,Prime Handbag 207,Fashion,Trendify,2862.75,1983,3.25,2021-12-12
P1973,Pro Table 178,Home,Nestoria,7950.19,687,3.28,2025-01-02
P1974,Mini RunningShoes 443,Sports,PeakGear,7608.04,1911,4.02,2019-11-30
P1975,Classic Mask 144,Beauty,VelvetTouch,1457.18,912,3.66,2022-05-25
P1976,Pro Moisturizer 586,Beauty,LuxeCare,966.06,1891,4.29,2019-04-06
P1977,Classic Mask 913,Beauty,GlowMist,1973.03,1765,3.86,2021-08-06
P1978,Prime Sneakers 415,Fashion,StyleHub,5357.6,104,4.66,2022-11-11
P1979,Mini Perfume 874,Beauty,LuxeCare,2578.37,1203,3.44,2019-07-04
P1980,Ultra CyclingHelmet 343,Sports,Sportify,6400.87,818,4.76,2023-07-04
P1981,Pro Vacuum 344,Home,Hearthstone,12115.61,460,3.56,2019-12-31
P1982,Pro Table 258,Home,Hearthstone,5289.3,1969,4.21,2019-02-02
P1983,Mini Lipstick 312,Beauty,VelvetTouch,1574.04,310,4.55,2019-12-04
P1984,Smart Speaker 271,Electronics,SoundWave,17013.0,1689,3.85,2021-11-17
P1985,Prime SofaCover 171,Home,Hearthstone,11864.6,302,4.58,2025-10-30
P1986,Ultra Blender 876,Home,HomeEssence,11065.33,934,3.72,2025-07-26
P1987,Smart Dress 575,Fashion,StyleHub,4478.18,1610,3.5,2024-12-13
P1988,Prime Headphones 882,Electronics,SoundWave,18386.34,631,3.83,2025-01-17
P1989,Classic Jacket 371,Fashion,Trendify,3438.22,194,4.69,2021-04-19
P1990,Ultra Handbag 331,Fashion,UrbanWear,3144.5,1719,4.41,2021-06-25
P1991,Smart Lipstick 209,Beauty,PureBloom,1872.26,382,4.67,2021-02-15
P1992,Prime Dumbbell 763,Sports,Endura,3049.3,1727,4.45,2023-08-20
P1993,Ultra Sneakers 771,Fashion,Trendify,407.59,165,3.62,2025-08-22
P1994,Pro RunningShoes 295,Sports,Sportify,1088.92,747,3.63,2024-06-21
P1995,Classic Charger 362,Electronics,NovaTech,9414.45,9,3.42,2021-04-18
P1996,Prime CyclingHelmet 101,Sports,PeakGear,457.28,269,3.31,2020-02-11
P1997,Ultra PowerBank 654,Electronics,SoundWave,9385.3,883,3.7,2020-12-19
P1998,Prime Lamp 821,Home,ComfortLiving,3033.39,1652,3.63,2020-01-23
P1999,Smart Lipstick 982,Beauty,GlowMist,1847.03,842,4.41,2019-05-15
P2000,Mini Lipstick 795,Beauty,GlowMist,1036.74,1593,4.41,2021-02-08
